id,title,filtered_words,label
F089,Flat Earth Confirmed by Sources,"['anyone', 'policy', 'simple', 'want.', 'past', 'plan', 'move', 'customer', 'television.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F135,Flat Earth Confirmed by Sources,"['card', 'house', 'way.', 'budget', 'rather', 'order', 'resource', 'already', 'crime.', 'along', 'option', 'soon', 'whose', 'home.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F088,Government Cover-Up Confirmed by Sources,"['city', 'door', 'use', 'increase.', 'offer', 'compare', 'good', 'by.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R010,New Report on Election,"['concern', 'offer', 'college', 'discuss', 'peace', 'money.', 'little', 'start', 'pressure', 'ahead.', 'federal', 'street', 'within', 'watch.', 'model', 'population', 'tonight', 'difference', 'now.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R211,New Report on Policy,"['important', 'night', 'child', 'short', 'bring', 'office', 'win.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
F204,Miracle Drug Confirmed by Sources,"['worry', 'watch', 'left', 'mention.', 'early', 'wrong', 'skill', 'stop.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F168,Miracle Drug Confirmed by Sources,"['none', 'enjoy', 'receive', 'cause', 'laugh.', 'person', 'fund', 'wind', 'act', 'seem.', 'fact', 'new', 'north', 'network', 'simply', 'effort.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R011,New Report on Public Health,"['doctor', 'politics', 'raise', 'would.', 'late', 'crime', 'large', 'budget', 'join', 'better.', 'picture', 'newspaper', 'else', 'society', 'modern.', 'already', 'fast', 'partner', 'rock', 'stage', 'kitchen', 'expert.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R232,New Report on Climate Change,"['coach', 'professional', 'ready', 'institution', 'continue', 'their.', 'culture', 'look.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R042,New Report on Public Health,"['space', 'information', 'scientist', 'brother.', 'pm', 'hospital.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F182,Hoax Confirmed by Sources,"['peace', 'property', 'draw', 'you.', 'large', 'show', 'admit', 'practice.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F036,Miracle Drug Confirmed by Sources,"['piece', 'many', 'type', 'discussion.', 'maintain', 'never', 'nothing', 'less.', 'prove', 'various', 'resource', 'spend', 'already', 'whole', 'despite.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F068,Secret Cure Confirmed by Sources,"['sometimes', 'figure', 'political', 'too.', 'year', 'end', 'cell', 'professor.', 'south', 'join', 'sure', 'job', 'must', 'still.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R015,New Report on Election,"['modern', 'past', 'race', 'family', 'produce', 'language.', 'race', 'suffer', 'road', 'him.', 'media', 'eight', 'feel', 'stop.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R147,New Report on Climate Change,"['mind', 'hospital', 'owner.', 'family', 'city', 'example', 'he.', 'ever', 'congress', 'drug.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F198,Government Cover-Up Confirmed by Sources,"['think', 'face', 'popular', 'glass', 'something', 'establish.', 'provide', 'kind', 'agent', 'quite', 'trial', 'economic.', 'field', 'soon', 'nation', 'drop', 'read', 'option.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R081,New Report on Climate Change,"['represent', 'someone', 'picture.', 'responsibility', 'brother', 'choose', 'identify', 'throughout', 'career', 'far.', 'approach', 'instead', 'candidate', 'close', 'employee.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F050,Aliens Confirmed by Sources,"['play', 'teacher', 'learn.', 'every', 'western', 'threat', 'run', 'threat', 'science.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F162,Celebrity Scandal Confirmed by Sources,"['key', 'rule', 'drive', 'behavior', 'turn.', 'quite', 'live', 'right', 'south.', 'one', 'simply', 'defense', 'note', 'people.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R028,New Report on Technology Breakthrough,"['development', 'painting', 'north', 'pull', 'news', 'see.', 'special', 'need', 'vote', 'a.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R195,New Report on Budget Report,"['conference', 'radio', 'deal.', 'picture', 'data', 'indicate', 'successful', 'final.', 'mr', 'forget', 'professional', 'condition', 'involve.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F116,Aliens Confirmed by Sources,"['spend', 'analysis', 'red', 'ever', 'author.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R018,New Report on Research,"['ago', 'hundred', 'politics', 'agency', 'however', 'wait', 'executive.', 'eight', 'accept', 'plant', 'long', 'yourself.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F073,Immortal Jellyfish Confirmed by Sources,"['chair', 'low', 'term', 'him.', 'seat', 'crime', 'live', 'more.', 'ago', 'tend', 'tell', 'hair', 'region', 'within.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F059,Miracle Drug Confirmed by Sources,"['concern', 'none', 'question.', 'stock', 'look', 'administration', 'both.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R078,New Report on Budget Report,"['serious', 'first', 'feeling', 'religious', 'probably.', 'test', 'tv', 'respond', 'police.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F216,Secret Cure Confirmed by Sources,"['economic', 'small', 'any.', 'necessary', 'catch', 'beyond', 'view', 'yard.', 'manage', 'consumer', 'beautiful', 'image', 'structure.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F206,Celebrity Scandal Confirmed by Sources,"['wind', 'camera', 'memory', 'where.', 'season', 'fight', 'matter', 'until.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R036,New Report on Research,"['party', 'already', 'find', 'before.', 'hotel', 'tonight', 'ball', 'indicate', 'garden', 'particular', 'admit', 'charge.', 'money', 'difference', 'professional.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F104,Aliens Confirmed by Sources,"['decision', 'play', 'bad.', 'home', 'machine', 'state', 'young.', 'project', 'teacher', 'card', 'million', 'since', 'prepare', 'image.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F000,Hoax Confirmed by Sources,"['well', 'reality', 'the.', 'social', 'data', 'soldier.', 'shoulder', 'simply', 'still', 'chance.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R136,New Report on Education,"['key', 'check', 'increase', 'over.', 'among', 'produce', 'fight', 'specific.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F019,Immortal Jellyfish Confirmed by Sources,"['simple', 'billion', 'strong', 'fire', 'ten', 'good.', 'organization', 'republican', 'sing', 'throw', 'perhaps.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R012,New Report on Technology Breakthrough,"['ability', 'compare', 'send', 'rich', 'television', 'music', 'nearly.', 'garden', 'environmental', 'employee.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R052,New Report on Education,"['discussion', 'thousand', 'coach', 'alone', 'listen', 'itself.', 'street', 'remain', 'arrive', 'relationship', 'hear', 'responsibility', 'difference.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R123,New Report on Climate Change,"['final', 'sell.', 'set', 'official', 'four.', 'approach', 'great', 'sort', 'onto', 'reduce', 'without.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F040,Government Cover-Up Confirmed by Sources,"['oil', 'clearly', 'company', 'yes', 'mission.', 'beautiful', 'hotel', 'sometimes', 'base', 'less', 'congress', 'to.', 'simply', 'sign', 'method', 'career.', 'short', 'south', 'tend', 'oil', 'trip.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R160,New Report on Climate Change,"['medical', 'speak', 'thank', 'positive.', 'guy', 'low', 'service', 'congress', 'fear', 'enjoy.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F067,Immortal Jellyfish Confirmed by Sources,"['hold', 'close', 'today', 'best', 'father', 'thousand', 'indeed.', 'address', 'democrat', 'available', 'piece', 'people.', 'national', 'newspaper', 'key', 'soon', 'model.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R069,New Report on Research,"['evening', 'station', 'onto', 'inside', 'anyone', 'boy', 'far.', 'lot', 'production', 'site', 'change.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F160,Mind Control Confirmed by Sources,"['anything', 'husband', 'identify', 'chair', 'side', 'town.', 'matter', 'music', 'see', 'million.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F053,Hoax Confirmed by Sources,"['stop', 'learn', 'key', 'story', 'purpose.', 'ground', 'raise', 'seem', 'parent', 'generation', 'speak', 'price.', 'fear', 'show.', 'generation', 'build', 'power', 'dog', 'reduce', 'may', 'think.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R074,New Report on Education,"['back', 'enjoy', 'rich', 'short', 'serve', 'manager.', 'lawyer', 'manage', 'use', 'though', 'front.', 'board', 'prove', 'least', 'measure', 'everything', 'across', 'their.', 'ok', 'really', 'standard', 'game', 'table', 'receive', 'strategy.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R007,New Report on Election,"['improve', 'rate', 'baby', 'science', 'save', 'fund.', 'sea', 'bad', 'mother.', 'fill', 'affect', 'plant', 'suffer', 'cup', 'garden', 'exactly.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R119,New Report on Climate Change,"['single', 'former', 'option', 'central', 'year.', 'operation', 'event', 'value', 'seat', 'wall.', 'final', 'everybody', 'garden.', 'baby', 'language', 'situation', 'although.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R087,New Report on Budget Report,"['together', 'able', 'policy', 'near', 'trouble', 'behavior', 'bag.', 'tonight', 'reflect.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F145,Miracle Drug Confirmed by Sources,"['surface', 'address', 'professional', 'win', 'set.', 'degree', 'certainly', 'structure', 'form', 'candidate.', 'back', 'expert', 'audience', 'account', 'base', 'early.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R065,New Report on Budget Report,"['put', 'meet', 'order', 'he.', 'school', 'benefit', 'drive', 'shoulder', 'send', 'forward.', 'design', 'cup', 'keep', 'enough', 'outside', 'age', 'vote.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R208,New Report on Budget Report,"['detail', 'must', 'enter', 'sort', 'while.', 'piece', 'case', 'much', 'explain.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R048,New Report on Budget Report,"['success', 'figure', 'move', 'health', 'culture', 'guy', 'establish.', 'really', 'administration', 'country', 'individual.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F076,Aliens Confirmed by Sources,"['seek', 'recently', 'something', 'process', 'claim.', 'street', 'seat', 'girl', 'institution', 'without', 'everybody.', 'cut', 'west', 'air', 'speak', 'allow', 'manager', 'true', 'blue.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R019,New Report on Policy,"['draw', 'draw', 'outside', 'that.', 'rest', 'authority', 'husband.', 'news', 'determine', 'fire', 'hand', 'among.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
F115,Immortal Jellyfish Confirmed by Sources,"['lead', 'interview', 'doctor', 'follow', 'power', 'indicate', 'change.', 'black', 'fight', 'cup', 'traditional', 'study', 'difficult.', 'company', 'draw', 'class', 'drive', 'ready', 'husband.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R031,New Report on Education,"['black', 'memory', 'media', 'answer', 'budget', 'actually.', 'partner', 'future', 'crime', 'republican.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R190,New Report on Research,"['free', 'strong', 'head', 'even', 'everything', 'wall', 'century.', 'keep', 'drug', 'together.', 'similar', 'never', 'test', 'experience.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F057,Mind Control Confirmed by Sources,"['spend', 'produce', 'assume', 'town', 'artist.', 'material', 'outside', 'expert', 'beautiful.', 'camera', 'speak', 'financial', 'might.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F158,Immortal Jellyfish Confirmed by Sources,"['contain', 'matter', 'window.', 'thousand', 'ok.', 'trouble', 'hotel', 'century', 'central', 'art', 'should.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F234,Flat Earth Confirmed by Sources,"['group', 'without', 'boy.', 'three', 'blood', 'police', 'report', 'government.', 'sure', 'section', 'recognize', 'theory.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F155,Flat Earth Confirmed by Sources,"['rest', 'history', 'whole', 'commercial', 'anyone', 'continue.', 'cover', 'treat', 'goal', 'half', 'message.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F106,Flat Earth Confirmed by Sources,"['list', 'pay', 'republican', 'war', 'between.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
R051,New Report on Policy,"['source', 'pattern', 'beyond', 'manage', 'plan', 'american.', 'quite', 'since', 'cover', 'data', 'system', 'economy.', 'use', 'director', 'wall', 'various', 'or.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R203,New Report on Education,"['possible', 'wrong', 'agency', 'current', 'ability', 'personal', 'support.', 'opportunity', 'best', 'management', 'debate', 'interest.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F063,Secret Cure Confirmed by Sources,"['share', 'film', 'officer', 'act', 'evidence', 'degree.', 'race', 'suggest', 'toward.', 'information', 'eight', 'item', 'age.', 'since', 'program', 'crime', 'least', 'move', 'natural.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R080,New Report on Policy,"['realize', 'fine', 'huge', 'need', 'because.', 'trade', 'meet', 'assume', 'reduce.', 'energy', 'million', 'physical', 'today', 'environment', 'music.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R226,New Report on Public Health,"['treat', 'letter', 'worry.', 'term', 'meet', 'set', 'buy', 'successful', 'question.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F144,Hoax Confirmed by Sources,"['interesting', 'baby', 'two', 'argue', 'field', 'professional.', 'turn', 'letter', 'heavy', 'effort', 'current', 'front', 'performance.', 'son', 'focus', 'natural', 'organization', 'lay', 'public.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F241,Flat Earth Confirmed by Sources,"['language', 'something', 'level', 'store', 'early', 'sure', 'culture.', 'television', 'reality', 'hospital.', 'something', 'get', 'thousand.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
R150,New Report on Election,"['individual', 'something', 'campaign.', 'smile', 'social', 'early', 'no.', 'eye', 'safe', 'despite', 'administration', 'person.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R153,New Report on Research,"['role', 'fall', 'need', 'production', 'democrat', 'customer.', 'special', 'process', 'beyond', 'story', 'together.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F175,Hoax Confirmed by Sources,"['arm', 'step', 'set.', 'role', 'present', 'information', 'pretty', 'report', 'agency.', 'simple', 'dinner.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F161,Immortal Jellyfish Confirmed by Sources,"['accept', 'government', 'happy', 'friend', 'remain.', 'art', 'represent', 'fight', 'care', 'sometimes', 'between.', 'yeah', 'street', 'pattern', 'pay', 'attorney', 'long.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F147,Secret Cure Confirmed by Sources,"['perform', 'assume', 'work', 'land.', 'actually', 'avoid', 'dark', 'maintain', 'time.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F018,Secret Cure Confirmed by Sources,"['direction', 'city', 'task', 'seat.', 'morning', 'set', 'education', 'lawyer', 'left', 'simple', 'meet.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F211,Celebrity Scandal Confirmed by Sources,"['happen', 'quickly', 'light', 'able', 'indicate', 'make', 'debate', 'despite.', 'offer', 'surface', 'factor', 'meet.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R117,New Report on Research,"['thought', 'ability', 'experience.', 'seat', 'view', 'chair', 'process', 'show', 'artist.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F016,Aliens Confirmed by Sources,"['sometimes', 'sea', 'special', 'product.', 'foreign', 'suddenly', 'reach', 'red', 'vote', 'respond.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F029,Flat Earth Confirmed by Sources,"['reduce', 'throughout', 'physical', 'treat.', 'owner', 'kid', 'ever', 'gas.', 'create', 'security', 'final', 'system', 'animal', 'stuff', 'hand.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F205,Celebrity Scandal Confirmed by Sources,"['town', 'agree', 'million', 'edge', 'nothing', 'blood', 'let.', 'clearly', 'chance', 'report', 'save', 'feel', 'wear.', 'environment', 'sea', 'clearly', 'rock', 'skill', 'partner', 'should.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R112,New Report on Economic Growth,"['tough', 'democrat', 'sell', 'seven', 'central', 'baby', 'i.', 'include', 'measure', 'leg', 'red', 'candidate.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F218,Government Cover-Up Confirmed by Sources,"['purpose', 'capital', 'job', 'court', 'understand.', 'identify', 'consumer', 'thought', 'fire', 'learn.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R187,New Report on Education,"['child', 'national', 'ready', 'down.', 'owner', 'message', 'never', 'others', 'door', 'need', 'way.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F087,Celebrity Scandal Confirmed by Sources,"['interest', 'agent', 'truth', 'treat', 'program', 'region', 'concern.', 'role', 'air', 'thus', 'adult.', 'seven', 'seek', 'suggest.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R171,New Report on Education,"['bag', 'either', 'different', 'decision', 'wind.', 'end', 'little', 'talk', 'administration', 'charge', 'west.', 'force', 'specific', 'still', 'make', 'across.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R113,New Report on Technology Breakthrough,"['material', 'perhaps', 'everybody', 'rate', 'kid', 'indeed.', 'store', 'exist', 'growth', 'phone', 'reveal', 'dark', 'message.', 'left', 'central', 'draw', 'scientist', 'commercial', 'catch.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R222,New Report on Public Health,"['long', 'former', 'bar', 'offer', 'seat.', 'natural', 'week', 'center', 'generation', 'type', 'water', 'will.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F233,Secret Cure Confirmed by Sources,"['rest', 'heavy', 'machine', 'degree', 'since.', 'including', 'rich', 'young', 'peace', 'consider', 'special', 'put.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R223,New Report on Climate Change,"['quality', 'protect', 'arm', 'nothing', 'movement', 'husband', 'fine.', 'life', 'get', 'relate', 'hope.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F224,Secret Cure Confirmed by Sources,"['beat', 'eat.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R181,New Report on Climate Change,"['onto', 'reveal', 'discussion', 'buy', 'or.', 'book', 'animal', 'recognize', 'world', 'its.', 'federal', 'store', 'provide', 'night.', 'back', 'network', 'social', 'language', 'wall', 'degree', 'live.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R056,New Report on Public Health,"['kitchen', 'view', 'keep.', 'drop', 'ago', 'offer', 'radio', 'foot', 'foot', 'too.', 'sell', 'pressure', 'son', 'hear', 'arrive.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R110,New Report on Education,"['clearly', 'want', 'management', 'admit', 'something', 'reduce', 'instead.', 'force', 'avoid', 'recognize', 'away', 'card', 'fund.', 'close', 'usually.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R219,New Report on Education,"['human', 'cultural', 'industry', 'poor.', 'resource', 'resource', 'subject', 'foot', 'to.', 'much', 'list', 'majority', 'total', 'development', 'animal', 'give.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R224,New Report on Education,"['data', 'fish', 'none', 'find.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F178,Immortal Jellyfish Confirmed by Sources,"['rate', 'us', 'future', 'policy', 'but.', 'think', 'everybody', 'star', 'usually.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F074,Secret Cure Confirmed by Sources,"['yet', 'customer', 'different', 'better', 'artist', 'indeed.', 'identify', 'state', 'example', 'stay', 'least', 'public.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R034,New Report on Budget Report,"['trip', 'citizen', 'prove', 'whatever.', 'eat', 'full', 'score', 'treatment.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R095,New Report on Policy,"['hot', 'morning', 'option', 'issue', 'begin', 'receive.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
F011,Aliens Confirmed by Sources,"['employee', 'know', 'difference', 'enjoy', 'authority.', 'choice', 'long', 'especially', 'drop', 'seem', 'foot', 'for.', 'pick', 'make', 'data.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R162,New Report on Policy,"['marriage', 'five', 'city', 'entire', 'address', 'section.', 'scientist', 'admit', 'little', 'book', 'beyond', 'represent', 'six.', 'single', 'answer', 'oil', 'identify', 'film', 'consider.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R218,New Report on Election,"['hair', 'mother', 'wind', 'eat', 'environment.', 'whole', 'work', 'military', 'agency', 'support', 'information', 'certainly.', 'recently', 'blood', 'try', 'up.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
F136,Miracle Drug Confirmed by Sources,"['address', 'education', 'lawyer', 'special', 'eight', 'food.', 'thousand', 'person', 'appear', 'nearly', 'beat', 'stuff.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R108,New Report on Economic Growth,"['imagine', 'relate', 'production', 'garden', 'office', 'continue', 'baby.', 'owner', 'maintain', 'factor', 'wear', 'write', 'already.', 'must', 'involve', 'collection', 'audience', 'somebody', 'husband.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R186,New Report on Research,"['shoulder', 'social', 'loss', 'world.', 'option', 'race', 'not.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
R248,New Report on Technology Breakthrough,"['southern', 'personal', 'stock', 'manage', 'economic.', 'real', 'term', 'attorney', 'someone', 'year.', 'window', 'body', 'grow', 'seem', 'let', 'easy', 'than.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
F045,Immortal Jellyfish Confirmed by Sources,"['small', 'actually', 'close', 'young', 'country', 'factor.', 'training', 'form', 'thousand', 'let.', 'make', 'finally', 'campaign', 'material.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F092,Secret Cure Confirmed by Sources,"['deep', 'wrong.', 'whatever', 'indicate', 'case', 'community', 'design', 'store.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R100,New Report on Technology Breakthrough,"['change', 'view', 'personal', 'food.', 'smile', 'top', 'good', 'another.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
F075,Miracle Drug Confirmed by Sources,"['far', 'image', 'score', 'fill', 'real.', 'care', 'building', 'bed', 'health.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R059,New Report on Technology Breakthrough,"['friend', 'forward', 'pass', 'sound', 'individual', 'million', 'method.', 'difficult', 'woman', 'quickly', 'attack.', 'success', 'line', 'thus', 'necessary.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
F213,Hoax Confirmed by Sources,"['result', 'audience', 'stay', 'interest', 'these.', 'make', 'simple', 'free', 'none', 'couple', 'either', 'friend.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R233,New Report on Education,"['family', 'food', 'face.', 'together', 'move', 'view', 'morning.', 'pretty', 'everyone', 'lead', 'kitchen', 'describe.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F072,Mind Control Confirmed by Sources,"['chance', 'operation', 'foreign', 'society.', 'trouble', 'someone', 'choose', 'road', 'create', 'interest.', 'pretty', 'stay', 'sport', 'federal', 'do.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R184,New Report on Budget Report,"['safe', 'find', 'loss', 'list.', 'clearly', 'american', 'democratic', 'list', 'many', 'center.', 'sometimes', 'good', 'arrive', 'increase', 'may', 'nice', 'visit.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F134,Secret Cure Confirmed by Sources,"['moment', 'chance', 'decision', 'owner', 'various', 'fall.', 'present', 'later', 'water', 'approach', 'though', 'foreign', 'catch.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R096,New Report on Research,"['democrat', 'across', 'perhaps', 'argue', 'also', 'foot', 'space', 'next.', 'describe', 'almost', 'arrive', 'easy', 'effort', 'per.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
R020,New Report on Policy,"['adult', 'wife', 'according', 'discuss', 'word', 'myself.', 'success', 'later', 'require', 'remain.', 'husband', 'trip', 'method', 'front.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R067,New Report on Policy,"['smile', 'meet', 'term.', 'reduce', 'almost', 'value', 'education', 'author', 'democrat.', 'meeting', 'particular', 'hair', 'country', 'city', 'camera', 'item.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R215,New Report on Education,"['evidence', 'late', 'view', 'day', 'trouble.', 'century', 'turn', 'garden', 'worker', 'your.', 'soldier', 'nothing', 'important', 'race', 'another.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R127,New Report on Policy,"['money', 'know', 'office', 'receive', 'radio', 'daughter', 'everyone.', 'purpose', 'truth', 'special', 'draw', 'specific.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
